Sat Aug 15 05:16:16 IST 2020,1294420102012698629,NEGATIVE,9423
Sat Aug 15 05:16:12 IST 2020,1294420085038252034,NEUTRAL,19843
Sat Aug 15 05:16:09 IST 2020,1294420075588591625,POSITIVE,223
Sat Aug 15 05:16:06 IST 2020,1294420063177650178,NEUTRAL,15
Sat Aug 15 05:16:05 IST 2020,1294420055405535232,NEUTRAL,0
Sat Aug 15 05:15:59 IST 2020,1294420032051650568,NEUTRAL,0
Sat Aug 15 05:15:58 IST 2020,1294420028662730752,NEUTRAL,0
Sat Aug 15 05:15:54 IST 2020,1294420010455031808,POSITIVE,0
Sat Aug 15 05:15:52 IST 2020,1294420004184752129,NEGATIVE,14
Sat Aug 15 05:15:52 IST 2020,1294420000946524160,POSITIVE,0
Sat Aug 15 05:15:51 IST 2020,1294419996731416578,NEUTRAL,29
Sat Aug 15 05:15:45 IST 2020,1294419974912708611,NEUTRAL,19843
Sat Aug 15 05:15:39 IST 2020,1294419949532971008,NEGATIVE,12
Sat Aug 15 05:15:39 IST 2020,1294419949457420293,NEGATIVE,9423
Sat Aug 15 05:15:34 IST 2020,1294419926095101960,NEUTRAL,3580
Sat Aug 15 05:15:31 IST 2020,1294419916792016896,NEUTRAL,0
Sat Aug 15 05:15:28 IST 2020,1294419902900637696,NEUTRAL,0
Sat Aug 15 05:15:20 IST 2020,1294419867374891008,NEUTRAL,5
Sat Aug 15 05:15:19 IST 2020,1294419864338268166,NEGATIVE,9423
Sat Aug 15 05:15:14 IST 2020,1294419842603384843,NEUTRAL,0
Sat Aug 15 05:15:09 IST 2020,1294419821405192192,NEGATIVE,9423
Sat Aug 15 05:15:04 IST 2020,1294419802166038530,NEUTRAL,1092
Sat Aug 15 05:14:58 IST 2020,1294419775771246595,NEGATIVE,196
Sat Aug 15 05:14:57 IST 2020,1294419773489664002,NEUTRAL,329
Sat Aug 15 05:14:48 IST 2020,1294419733585055747,NEUTRAL,0
Sat Aug 15 05:14:47 IST 2020,1294419730363637761,NEUTRAL,0
Sat Aug 15 05:14:46 IST 2020,1294419725498363910,NEGATIVE,9423
Sat Aug 15 05:14:46 IST 2020,1294419724537925632,NEUTRAL,0
Sat Aug 15 05:14:45 IST 2020,1294419723308892160,NEUTRAL,0
Sat Aug 15 05:14:45 IST 2020,1294419723262795776,NEUTRAL,67
Sat Aug 15 05:14:45 IST 2020,1294419720553275392,NEUTRAL,19843
Sat Aug 15 05:14:44 IST 2020,1294419717185310721,NEUTRAL,19843
Sat Aug 15 05:14:40 IST 2020,1294419699363610624,NEUTRAL,19843
Sat Aug 15 05:14:37 IST 2020,1294419688827518977,NEUTRAL,0
Sat Aug 15 05:14:32 IST 2020,1294419667855872000,NEUTRAL,0
Sat Aug 15 05:14:31 IST 2020,1294419664488009728,NEGATIVE,3
Sat Aug 15 05:14:30 IST 2020,1294419659886747648,NEUTRAL,0
Sat Aug 15 05:14:30 IST 2020,1294419657735024640,NEGATIVE,9423
Sat Aug 15 05:14:27 IST 2020,1294419647111061504,NEUTRAL,25
Sat Aug 15 05:14:24 IST 2020,1294419635698360322,NEUTRAL,0
Sat Aug 15 05:14:19 IST 2020,1294419614374518789,NEUTRAL,2
Sat Aug 15 05:14:19 IST 2020,1294419613954879488,NEGATIVE,9423
Sat Aug 15 05:14:18 IST 2020,1294419607319609344,NEGATIVE,9423
Sat Aug 15 05:14:16 IST 2020,1294419602265370624,NEUTRAL,329
Sat Aug 15 05:14:13 IST 2020,1294419587841368064,NEGATIVE,9423
Sat Aug 15 05:14:07 IST 2020,1294419562969157634,NEGATIVE,9423
Sat Aug 15 05:14:05 IST 2020,1294419552856506368,NEUTRAL,196
Sat Aug 15 05:14:02 IST 2020,1294419542660149249,NEUTRAL,78
Sat Aug 15 05:13:59 IST 2020,1294419527577600000,NEUTRAL,0
Sat Aug 15 05:13:56 IST 2020,1294419518329102337,NEGATIVE,9423
Sat Aug 15 05:13:55 IST 2020,1294419513736228864,NEGATIVE,9423
Sat Aug 15 05:13:55 IST 2020,1294419512356270080,NEUTRAL,0
Sat Aug 15 05:13:51 IST 2020,1294419495709220870,NEUTRAL,53
Sat Aug 15 05:13:48 IST 2020,1294419481230553089,NEUTRAL,53
Sat Aug 15 05:13:46 IST 2020,1294419474540634112,NEUTRAL,19843
Sat Aug 15 05:13:45 IST 2020,1294419471998824448,NEUTRAL,0
Sat Aug 15 05:13:37 IST 2020,1294419437601398784,NEUTRAL,0
Sat Aug 15 05:13:36 IST 2020,1294419432585023488,NEUTRAL,0
Sat Aug 15 05:13:34 IST 2020,1294419422413819905,NEUTRAL,209
Sat Aug 15 05:13:34 IST 2020,1294419422363475971,NEUTRAL,0
Sat Aug 15 05:13:30 IST 2020,1294419407918301184,NEUTRAL,332
Sat Aug 15 05:13:26 IST 2020,1294419388620210176,NEUTRAL,0
Sat Aug 15 05:13:23 IST 2020,1294419378772094985,NEUTRAL,19843
Sat Aug 15 05:13:22 IST 2020,1294419373449388033,NEUTRAL,31
Sat Aug 15 05:13:14 IST 2020,1294419339886485504,NEUTRAL,0
Sat Aug 15 05:13:13 IST 2020,1294419336602427393,NEUTRAL,0
Sat Aug 15 05:13:10 IST 2020,1294419321536622597,NEUTRAL,19843
Sat Aug 15 05:13:09 IST 2020,1294419317757485062,NEUTRAL,0
Sat Aug 15 05:13:06 IST 2020,1294419304671313921,NEGATIVE,9423
Sat Aug 15 05:12:59 IST 2020,1294419275436961798,NEGATIVE,9423
Sat Aug 15 05:12:54 IST 2020,1294419254847188992,NEUTRAL,0
Sat Aug 15 05:12:53 IST 2020,1294419250988191744,POSITIVE,223
Sat Aug 15 05:12:52 IST 2020,1294419248874364929,NEUTRAL,2
Sat Aug 15 05:12:52 IST 2020,1294419248341630976,NEUTRAL,0
Sat Aug 15 05:12:41 IST 2020,1294419201508159489,NEGATIVE,9423
Sat Aug 15 05:12:37 IST 2020,1294419186228363268,NEUTRAL,6
Sat Aug 15 05:12:36 IST 2020,1294419182776389634,NEUTRAL,86
Sat Aug 15 05:12:36 IST 2020,1294419181996134402,NEGATIVE,0
Sat Aug 15 05:12:34 IST 2020,1294419174337523718,NEUTRAL,0
Sat Aug 15 05:12:34 IST 2020,1294419173473386496,NEUTRAL,43
Sat Aug 15 05:12:29 IST 2020,1294419151994236929,NEUTRAL,0
Sat Aug 15 05:12:25 IST 2020,1294419135724740614,NEUTRAL,6
Sat Aug 15 05:12:23 IST 2020,1294419128149827585,NEUTRAL,19843
Sat Aug 15 05:12:23 IST 2020,1294419124706258944,NEUTRAL,2
Sat Aug 15 05:12:19 IST 2020,1294419109094940672,POSITIVE,14
Sat Aug 15 05:12:18 IST 2020,1294419104070344704,NEGATIVE,9423
Sat Aug 15 05:12:17 IST 2020,1294419099917774848,NEGATIVE,9423
Sat Aug 15 05:12:13 IST 2020,1294419082746372096,NEGATIVE,9423
Sat Aug 15 05:12:12 IST 2020,1294419081181921280,POSITIVE,2
Sat Aug 15 05:12:08 IST 2020,1294419063242919941,NEGATIVE,9423
Sat Aug 15 05:12:05 IST 2020,1294419050970468352,NEUTRAL,0
Sat Aug 15 05:12:04 IST 2020,1294419044490076161,NEUTRAL,0
Sat Aug 15 05:11:59 IST 2020,1294419026496704513,NEUTRAL,31
Sat Aug 15 05:11:58 IST 2020,1294419023409451008,NEUTRAL,1
Sat Aug 15 05:11:58 IST 2020,1294419022029754372,NEGATIVE,9423
Sat Aug 15 05:11:57 IST 2020,1294419015390171139,NEUTRAL,1010
Sat Aug 15 05:11:56 IST 2020,1294419013771186176,NEUTRAL,11
Sat Aug 15 05:11:55 IST 2020,1294419010734489601,NEUTRAL,86
Sat Aug 15 05:11:53 IST 2020,1294419000634617861,NEGATIVE,9423
Sat Aug 15 05:11:40 IST 2020,1294418947677343744,NEUTRAL,0
Sat Aug 15 05:11:39 IST 2020,1294418940257419264,NEGATIVE,9423
Sat Aug 15 05:11:36 IST 2020,1294418930254176257,NEUTRAL,19842
Sat Aug 15 05:11:36 IST 2020,1294418928656158721,NEGATIVE,0
Sat Aug 15 05:11:34 IST 2020,1294418918639955968,NEUTRAL,0
Sat Aug 15 05:11:33 IST 2020,1294418916903542784,NEUTRAL,0
Sat Aug 15 05:11:32 IST 2020,1294418914290610178,NEUTRAL,19842
Sat Aug 15 05:11:32 IST 2020,1294418912168288256,NEGATIVE,9423
Sat Aug 15 05:11:32 IST 2020,1294418910461091840,NEGATIVE,9423
Sat Aug 15 05:11:31 IST 2020,1294418908783366144,NEUTRAL,0
Sat Aug 15 05:11:31 IST 2020,1294418906430537728,NEUTRAL,152
Sat Aug 15 05:11:28 IST 2020,1294418896079003648,NEGATIVE,9423
Sat Aug 15 05:11:27 IST 2020,1294418891859361792,NEUTRAL,86
Sat Aug 15 05:11:25 IST 2020,1294418883235872769,POSITIVE,1
Sat Aug 15 05:11:24 IST 2020,1294418880677502976,NEUTRAL,38
Sat Aug 15 05:11:21 IST 2020,1294418865368248325,NEUTRAL,8
Sat Aug 15 05:11:19 IST 2020,1294418859701800960,NEGATIVE,9423
Sat Aug 15 05:11:13 IST 2020,1294418831717302272,NEUTRAL,19842
Sat Aug 15 05:11:12 IST 2020,1294418830513655812,NEUTRAL,0
Sat Aug 15 05:11:11 IST 2020,1294418825669218305,NEGATIVE,28
Sat Aug 15 05:11:10 IST 2020,1294418821227323394,POSITIVE,0
Sat Aug 15 05:11:09 IST 2020,1294418815456022528,NEUTRAL,0
Sat Aug 15 05:11:09 IST 2020,1294418815326007298,NEUTRAL,49
Sat Aug 15 05:11:09 IST 2020,1294418814407446529,NEUTRAL,19842
Sat Aug 15 05:11:07 IST 2020,1294418807654477824,NEUTRAL,11
Sat Aug 15 05:11:03 IST 2020,1294418790877470720,NEGATIVE,9423
Sat Aug 15 05:11:00 IST 2020,1294418779762458625,NEUTRAL,0
Sat Aug 15 05:10:59 IST 2020,1294418775001964545,NEGATIVE,9423
Sat Aug 15 05:10:57 IST 2020,1294418767297028099,NEUTRAL,19843
Sat Aug 15 05:10:56 IST 2020,1294418762012262401,NEGATIVE,3
Sat Aug 15 05:10:56 IST 2020,1294418759420203009,NEUTRAL,0
Sat Aug 15 05:10:54 IST 2020,1294418751853477890,NEUTRAL,0
Sat Aug 15 05:10:51 IST 2020,1294418741971824640,NEUTRAL,19843
Sat Aug 15 05:10:50 IST 2020,1294418737899147266,NEUTRAL,19843
Sat Aug 15 05:10:50 IST 2020,1294418736972275712,NEUTRAL,6
Sat Aug 15 05:10:50 IST 2020,1294418734677884930,NEUTRAL,24
Sat Aug 15 05:10:47 IST 2020,1294418724183781376,NEUTRAL,1
Sat Aug 15 05:10:44 IST 2020,1294418709965164555,NEUTRAL,1
Sat Aug 15 05:10:43 IST 2020,1294418708262260736,NEUTRAL,19843
Sat Aug 15 05:10:40 IST 2020,1294418693565435913,NEUTRAL,0
Sat Aug 15 05:10:36 IST 2020,1294418677631078400,NEGATIVE,9423
Sat Aug 15 05:10:35 IST 2020,1294418673394954240,NEUTRAL,46
Sat Aug 15 05:10:33 IST 2020,1294418664310153218,NEUTRAL,19843
Sat Aug 15 05:10:31 IST 2020,1294418656160448512,NEUTRAL,3
Sat Aug 15 05:10:30 IST 2020,1294418651919970305,NEGATIVE,0
Sat Aug 15 05:10:28 IST 2020,1294418644664029184,NEUTRAL,44
Sat Aug 15 05:10:27 IST 2020,1294418638363955201,NEUTRAL,2
Sat Aug 15 05:10:24 IST 2020,1294418628691935232,NEGATIVE,0
Sat Aug 15 05:10:24 IST 2020,1294418627983278084,NEUTRAL,19843
Sat Aug 15 05:10:18 IST 2020,1294418600288301056,NEUTRAL,19843
Sat Aug 15 05:10:15 IST 2020,1294418591257890818,POSITIVE,1
Sat Aug 15 05:10:11 IST 2020,1294418571632746496,NEUTRAL,0
Sat Aug 15 05:10:11 IST 2020,1294418571041345538,NEUTRAL,19843
Sat Aug 15 05:10:07 IST 2020,1294418557703462912,NEGATIVE,9423
Sat Aug 15 05:10:06 IST 2020,1294418552288681984,NEGATIVE,9423
Sat Aug 15 05:10:04 IST 2020,1294418541190537216,NEGATIVE,9423
Sat Aug 15 05:10:03 IST 2020,1294418540443734018,NEGATIVE,0
Sat Aug 15 05:10:01 IST 2020,1294418531132596226,NEUTRAL,19843
Sat Aug 15 05:09:58 IST 2020,1294418519849701377,NEGATIVE,0
Sat Aug 15 05:09:55 IST 2020,1294418504859303936,NEGATIVE,9423
Sat Aug 15 05:09:54 IST 2020,1294418502426726406,NEUTRAL,19843
Sat Aug 15 05:09:53 IST 2020,1294418497632575490,NEUTRAL,2
Sat Aug 15 05:09:49 IST 2020,1294418481866256384,NEUTRAL,0
Sat Aug 15 05:09:49 IST 2020,1294418479811100681,NEUTRAL,19843
Sat Aug 15 05:09:47 IST 2020,1294418472466878465,NEUTRAL,19843
Sat Aug 15 05:09:47 IST 2020,1294418471057526789,NEUTRAL,0
Sat Aug 15 05:09:46 IST 2020,1294418465672048640,NEUTRAL,19843
Sat Aug 15 05:09:45 IST 2020,1294418463604252674,NEUTRAL,2
Sat Aug 15 05:09:43 IST 2020,1294418455194566656,NEUTRAL,0
Sat Aug 15 05:09:43 IST 2020,1294418453940645888,NEUTRAL,3
Sat Aug 15 05:09:39 IST 2020,1294418436911595520,NEUTRAL,0
Sat Aug 15 05:09:36 IST 2020,1294418427185168384,NEUTRAL,1010
Sat Aug 15 05:09:36 IST 2020,1294418425217982465,NEUTRAL,19843
Sat Aug 15 05:09:26 IST 2020,1294418383790919685,NEGATIVE,9423
Sat Aug 15 05:09:26 IST 2020,1294418382515822594,NEGATIVE,9423
Sat Aug 15 05:09:25 IST 2020,1294418378350788610,POSITIVE,0
Sat Aug 15 05:09:19 IST 2020,1294418354804056066,NEUTRAL,19843
Sat Aug 15 05:09:18 IST 2020,1294418350853050370,NEUTRAL,19843
Sat Aug 15 05:09:16 IST 2020,1294418342304870400,NEGATIVE,9423
Sat Aug 15 05:09:13 IST 2020,1294418328593797123,NEUTRAL,15
Sat Aug 15 05:09:11 IST 2020,1294418319802544129,NEUTRAL,31
Sat Aug 15 05:09:09 IST 2020,1294418314471432192,NEGATIVE,9423
Sat Aug 15 05:09:09 IST 2020,1294418311497814019,NEUTRAL,0
Sat Aug 15 05:09:06 IST 2020,1294418299900502017,POSITIVE,0
Sat Aug 15 05:09:01 IST 2020,1294418280011239425,NEUTRAL,31
Sat Aug 15 05:09:00 IST 2020,1294418273417781248,NEUTRAL,19843
Sat Aug 15 05:08:59 IST 2020,1294418270108487685,NEUTRAL,1010
Sat Aug 15 05:08:57 IST 2020,1294418262827184129,NEUTRAL,19843
Sat Aug 15 05:08:54 IST 2020,1294418251691241472,NEUTRAL,1
Sat Aug 15 05:08:54 IST 2020,1294418248927191040,NEUTRAL,3
Sat Aug 15 05:08:52 IST 2020,1294418239238414338,NEUTRAL,0
Sat Aug 15 05:08:51 IST 2020,1294418236797259778,NEGATIVE,9423
Sat Aug 15 05:08:50 IST 2020,1294418231063543816,NEUTRAL,135
Sat Aug 15 05:08:49 IST 2020,1294418230631641090,NEGATIVE,9423
Sat Aug 15 05:08:48 IST 2020,1294418225766084608,NEUTRAL,38
Sat Aug 15 05:08:47 IST 2020,1294418218333999104,NEUTRAL,0
Sat Aug 15 05:08:45 IST 2020,1294418211488903169,NEUTRAL,0
Sat Aug 15 05:08:41 IST 2020,1294418194850107398,NEUTRAL,0
Sat Aug 15 05:08:36 IST 2020,1294418176055414787,NEUTRAL,0
Sat Aug 15 05:08:35 IST 2020,1294418171496034305,NEUTRAL,0
Sat Aug 15 05:08:35 IST 2020,1294418168706998281,NEGATIVE,9423
Sat Aug 15 05:08:34 IST 2020,1294418165020209153,NEUTRAL,0
Sat Aug 15 05:08:30 IST 2020,1294418151027941377,NEUTRAL,46
Sat Aug 15 05:08:29 IST 2020,1294418144153473024,NEUTRAL,0
Sat Aug 15 05:08:27 IST 2020,1294418137279090692,NEUTRAL,0
Sat Aug 15 05:08:24 IST 2020,1294418124884803589,NEUTRAL,1092
Sat Aug 15 05:08:21 IST 2020,1294418112054538248,NEGATIVE,389
Sat Aug 15 05:08:20 IST 2020,1294418108288032768,NEUTRAL,135
Sat Aug 15 05:08:19 IST 2020,1294418101446967297,NEUTRAL,0
Sat Aug 15 05:08:17 IST 2020,1294418094668955648,NEGATIVE,1
Sat Aug 15 05:08:17 IST 2020,1294418093918179328,NEGATIVE,9423
Sat Aug 15 05:08:15 IST 2020,1294418085391327234,NEGATIVE,9423
Sat Aug 15 05:08:15 IST 2020,1294418085248606208,NEUTRAL,1
Sat Aug 15 05:08:12 IST 2020,1294418073596964865,NEUTRAL,0
Sat Aug 15 05:08:11 IST 2020,1294418068681240576,NEUTRAL,2
Sat Aug 15 05:08:09 IST 2020,1294418061223583744,NEGATIVE,49
Sat Aug 15 05:08:08 IST 2020,1294418058300108800,NEUTRAL,0
Sat Aug 15 05:08:07 IST 2020,1294418053510434816,NEGATIVE,36
Sat Aug 15 05:08:05 IST 2020,1294418045754961920,NEUTRAL,2
Sat Aug 15 05:07:53 IST 2020,1294417994429411328,NEUTRAL,14
Sat Aug 15 05:07:51 IST 2020,1294417986208460800,NEUTRAL,329
Sat Aug 15 05:07:50 IST 2020,1294417981057961985,NEUTRAL,1
Sat Aug 15 05:07:49 IST 2020,1294417975772983297,NEGATIVE,9423
Sat Aug 15 05:07:48 IST 2020,1294417971020996609,NEUTRAL,31
Sat Aug 15 05:07:45 IST 2020,1294417958639480834,NEUTRAL,0
Sat Aug 15 05:07:43 IST 2020,1294417950347272192,NEUTRAL,0
Sat Aug 15 05:07:40 IST 2020,1294417940003971073,NEUTRAL,7
Sat Aug 15 05:07:37 IST 2020,1294417928033427456,NEUTRAL,29
Sat Aug 15 05:07:34 IST 2020,1294417915442270208,NEGATIVE,9423
Sat Aug 15 05:07:32 IST 2020,1294417906672062464,NEUTRAL,31
Sat Aug 15 05:07:32 IST 2020,1294417905799573510,NEUTRAL,0
Sat Aug 15 05:07:27 IST 2020,1294417884664328192,NEGATIVE,9423
Sat Aug 15 05:07:26 IST 2020,1294417881099362310,NEGATIVE,0
Sat Aug 15 05:07:24 IST 2020,1294417872538697729,NEUTRAL,0
Sat Aug 15 05:07:12 IST 2020,1294417822236409857,NEUTRAL,19843
Sat Aug 15 05:07:09 IST 2020,1294417810165239815,NEGATIVE,9423
Sat Aug 15 05:07:03 IST 2020,1294417783271223296,NEGATIVE,9423
Sat Aug 15 05:07:01 IST 2020,1294417777432895492,NEUTRAL,15
Sat Aug 15 05:07:00 IST 2020,1294417772332621824,NEUTRAL,35
Sat Aug 15 05:06:59 IST 2020,1294417767219650561,NEGATIVE,9423
Sat Aug 15 05:06:57 IST 2020,1294417759275638784,NEGATIVE,9423
Sat Aug 15 05:06:53 IST 2020,1294417743056445441,NEUTRAL,31
Sat Aug 15 05:06:53 IST 2020,1294417741609414656,NEUTRAL,19843
Sat Aug 15 05:06:51 IST 2020,1294417734634287104,POSITIVE,194
Sat Aug 15 05:06:47 IST 2020,1294417716170891264,NEGATIVE,9423
Sat Aug 15 05:06:45 IST 2020,1294417707371290626,NEUTRAL,0
Sat Aug 15 05:06:41 IST 2020,1294417692296871937,NEUTRAL,0
Sat Aug 15 05:06:41 IST 2020,1294417690774257664,NEGATIVE,9423
Sat Aug 15 05:06:40 IST 2020,1294417685594419200,NEUTRAL,31
Sat Aug 15 05:06:34 IST 2020,1294417663737958401,POSITIVE,0
Sat Aug 15 05:06:32 IST 2020,1294417652463611904,NEGATIVE,9423
Sat Aug 15 05:06:29 IST 2020,1294417641906622466,NEUTRAL,19843
Sat Aug 15 05:06:25 IST 2020,1294417622969139202,NEGATIVE,0
Sat Aug 15 05:06:24 IST 2020,1294417620742164487,NEUTRAL,19843
Sat Aug 15 05:06:21 IST 2020,1294417606171144192,NEUTRAL,19
Sat Aug 15 05:06:20 IST 2020,1294417604099153921,NEUTRAL,27
Sat Aug 15 05:06:20 IST 2020,1294417604094959622,NEUTRAL,0
Sat Aug 15 05:06:19 IST 2020,1294417599816773633,NEUTRAL,0
Sat Aug 15 05:06:19 IST 2020,1294417597677608965,NEGATIVE,9423
Sat Aug 15 05:06:13 IST 2020,1294417572494860288,NEGATIVE,48
Sat Aug 15 05:06:11 IST 2020,1294417566874701825,NEUTRAL,152
Sat Aug 15 05:06:10 IST 2020,1294417562302906375,NEUTRAL,31
Sat Aug 15 05:06:05 IST 2020,1294417541960523777,NEUTRAL,53
Sat Aug 15 05:06:02 IST 2020,1294417528156876800,NEUTRAL,2
Sat Aug 15 05:06:01 IST 2020,1294417525137117184,NEUTRAL,19843
Sat Aug 15 05:05:58 IST 2020,1294417512201887746,NEUTRAL,19843
Sat Aug 15 05:05:57 IST 2020,1294417509261729793,NEUTRAL,1
Sat Aug 15 05:05:56 IST 2020,1294417502123032580,NEGATIVE,9423
Sat Aug 15 05:05:53 IST 2020,1294417491368845313,POSITIVE,0
Sat Aug 15 05:05:52 IST 2020,1294417487438782464,NEUTRAL,0
Sat Aug 15 05:05:50 IST 2020,1294417477514989574,NEUTRAL,19843
Sat Aug 15 05:05:48 IST 2020,1294417468300103682,NEGATIVE,0
Sat Aug 15 05:05:47 IST 2020,1294417465196199936,NEUTRAL,0
Sat Aug 15 05:05:47 IST 2020,1294417463568932869,NEUTRAL,0
Sat Aug 15 05:05:46 IST 2020,1294417462906294274,NEGATIVE,9423
Sat Aug 15 05:05:44 IST 2020,1294417451770249216,POSITIVE,2
Sat Aug 15 05:05:43 IST 2020,1294417448880537607,NEUTRAL,19843
Sat Aug 15 05:05:43 IST 2020,1294417448071028736,NEUTRAL,26
Sat Aug 15 05:05:42 IST 2020,1294417443348262919,NEUTRAL,19843
Sat Aug 15 05:05:40 IST 2020,1294417436779962369,NEGATIVE,0
Sat Aug 15 05:05:39 IST 2020,1294417432019435522,NEUTRAL,19843
Sat Aug 15 05:05:34 IST 2020,1294417410112593920,NEUTRAL,0
Sat Aug 15 05:05:29 IST 2020,1294417388092436483,NEUTRAL,339
Sat Aug 15 05:05:27 IST 2020,1294417383252164609,POSITIVE,0
Sat Aug 15 05:05:24 IST 2020,1294417369511555074,NEGATIVE,80
Sat Aug 15 05:05:23 IST 2020,1294417364839215112,NEUTRAL,19843
Sat Aug 15 05:05:22 IST 2020,1294417360791769088,NEUTRAL,10
Sat Aug 15 05:05:20 IST 2020,1294417353955061761,NEUTRAL,19843
Sat Aug 15 05:05:15 IST 2020,1294417331997876226,NEGATIVE,200
Sat Aug 15 05:05:09 IST 2020,1294417306324553728,NEUTRAL,26
Sat Aug 15 05:05:08 IST 2020,1294417301765152768,NEGATIVE,9423
Sat Aug 15 05:05:07 IST 2020,1294417299022192640,NEUTRAL,19843
Sat Aug 15 05:05:07 IST 2020,1294417295830179846,NEGATIVE,9423
Sat Aug 15 05:05:06 IST 2020,1294417293666115595,NEUTRAL,1092
Sat Aug 15 05:05:02 IST 2020,1294417278553878528,NEUTRAL,27
Sat Aug 15 05:05:00 IST 2020,1294417268743516163,NEGATIVE,0
Sat Aug 15 05:04:58 IST 2020,1294417258958262276,NEUTRAL,19843
Sat Aug 15 05:04:54 IST 2020,1294417241367183360,NEGATIVE,9423
Sat Aug 15 05:04:53 IST 2020,1294417238875922432,NEGATIVE,9423
Sat Aug 15 05:04:52 IST 2020,1294417234626883585,NEUTRAL,1
Sat Aug 15 05:04:50 IST 2020,1294417224854372354,NEUTRAL,19843
Sat Aug 15 05:04:47 IST 2020,1294417213231751168,NEUTRAL,0
Sat Aug 15 05:04:45 IST 2020,1294417205791281158,NEUTRAL,19843
Sat Aug 15 05:04:43 IST 2020,1294417195188006914,NEGATIVE,1
Sat Aug 15 05:04:36 IST 2020,1294417166146600965,NEUTRAL,19843
Sat Aug 15 05:04:31 IST 2020,1294417148165718016,NEUTRAL,0
Sat Aug 15 05:04:31 IST 2020,1294417145972105217,NEUTRAL,0
Sat Aug 15 05:04:30 IST 2020,1294417140833976321,NEGATIVE,9423
Sat Aug 15 05:04:29 IST 2020,1294417136991969280,NEUTRAL,0
Sat Aug 15 05:04:28 IST 2020,1294417135549263873,NEUTRAL,19843
Sat Aug 15 05:04:25 IST 2020,1294417123264126976,NEUTRAL,0
Sat Aug 15 05:04:20 IST 2020,1294417098723082240,NEGATIVE,9423
Sat Aug 15 05:04:13 IST 2020,1294417073121067010,NEGATIVE,0
Sat Aug 15 05:04:11 IST 2020,1294417060613763075,NEGATIVE,0
Sat Aug 15 05:04:10 IST 2020,1294417058583781377,NEUTRAL,0
Sat Aug 15 05:04:09 IST 2020,1294417055387652097,POSITIVE,0
Sat Aug 15 05:04:08 IST 2020,1294417050094440448,NEUTRAL,11
Sat Aug 15 05:04:07 IST 2020,1294417044348207104,NEUTRAL,1010
Sat Aug 15 05:04:06 IST 2020,1294417041198383105,NEGATIVE,0
Sat Aug 15 05:04:03 IST 2020,1294417027675848707,NEUTRAL,11
Sat Aug 15 05:04:02 IST 2020,1294417024232243200,NEGATIVE,9423
Sat Aug 15 05:03:59 IST 2020,1294417012307959813,POSITIVE,0
Sat Aug 15 05:03:59 IST 2020,1294417011812864000,NEUTRAL,0
Sat Aug 15 05:03:59 IST 2020,1294417011590737921,NEGATIVE,9423
Sat Aug 15 05:03:58 IST 2020,1294417007610408969,NEUTRAL,19843
Sat Aug 15 05:03:57 IST 2020,1294417005584486403,POSITIVE,0
Sat Aug 15 05:03:56 IST 2020,1294417000475828224,NEUTRAL,19843
Sat Aug 15 05:03:54 IST 2020,1294416992263438337,NEUTRAL,19843
Sat Aug 15 05:03:54 IST 2020,1294416991349088257,NEUTRAL,0
Sat Aug 15 05:03:53 IST 2020,1294416985741299712,NEUTRAL,19843
Sat Aug 15 05:03:52 IST 2020,1294416984164249601,NEUTRAL,2
Sat Aug 15 05:03:51 IST 2020,1294416978900287488,NEUTRAL,0
Sat Aug 15 05:03:47 IST 2020,1294416963310100481,NEUTRAL,3
Sat Aug 15 05:03:46 IST 2020,1294416955810684930,NEUTRAL,31
Sat Aug 15 05:03:42 IST 2020,1294416940165890048,NEUTRAL,31
Sat Aug 15 05:03:42 IST 2020,1294416939117404167,NEUTRAL,19843
Sat Aug 15 05:03:40 IST 2020,1294416933375430656,NEGATIVE,9423
Sat Aug 15 05:03:37 IST 2020,1294416920414953473,POSITIVE,0
Sat Aug 15 05:03:29 IST 2020,1294416884603879424,NEUTRAL,19843
Sat Aug 15 05:03:27 IST 2020,1294416879826751488,NEUTRAL,19843
Sat Aug 15 05:03:27 IST 2020,1294416878157402113,NEUTRAL,204
Sat Aug 15 05:03:26 IST 2020,1294416873744932865,NEUTRAL,19843
Sat Aug 15 05:03:26 IST 2020,1294416871857561601,NEUTRAL,19843
Sat Aug 15 05:03:25 IST 2020,1294416871186288640,NEUTRAL,0
Sat Aug 15 05:03:23 IST 2020,1294416860562231296,NEGATIVE,55
Sat Aug 15 05:03:22 IST 2020,1294416856938360832,NEUTRAL,19843
Sat Aug 15 05:03:19 IST 2020,1294416843067650049,NEGATIVE,9423
Sat Aug 15 05:03:15 IST 2020,1294416827339046917,VERY_NEGATIVE,1
Sat Aug 15 05:03:13 IST 2020,1294416820670066689,NEUTRAL,13477
Sat Aug 15 05:03:12 IST 2020,1294416817109315585,NEUTRAL,19843
Sat Aug 15 05:03:11 IST 2020,1294416809375006720,NEUTRAL,4
Sat Aug 15 05:03:06 IST 2020,1294416791998009344,NEUTRAL,0
Sat Aug 15 05:03:06 IST 2020,1294416791213617153,NEGATIVE,0
Sat Aug 15 05:03:04 IST 2020,1294416782363627521,NEUTRAL,1092
Sat Aug 15 05:03:03 IST 2020,1294416775434690560,NEUTRAL,31
Sat Aug 15 05:03:02 IST 2020,1294416773459193858,NEUTRAL,19843
